Transaction_ID,Date,Customer_ID,Product_ID,Quantity,Unit_Price,Total_Cost,Discount_Rate,Sales_Channel,Order_Priority,Warehouse_Code,Ship_Mode,Delivery_Status,Customer_Satisfaction,Item_Returned,Return_Reason,Payment_Type,Taxable,Region,Country,Customer_Name,Customer_Phone,Customer_Email,Customer_Address,Product_List_Title
957,2020-01-04 08:25:56.756756756,1011,541,8,106.36025662694976,,0.2,Partner,Medium,WH-2,Overnight,Backorder,Satisfied,True,,Cash,True,South,Mexico,Customer 957,+1-507-793-2169,customer.957.75@demo.com,"839 Park Ave, Los Angeles, USA",Product 28
713,2020-01-01 09:04:51.891891891,1036,546,3,175.2312220272185,2038.2685630060303,0.2,Partner,Medium,WH-1,Overnight,Delivered,Satisfied,False,Late,Credit Card,False,East,Canada,Customer 713,+1-178-854-1981,customer.713.7@example.com,"642 Second St, Los Angeles, USA",Product 15
17,2020-01-01 21:24:19.459459459,1033,557,6,47.66241688532012,1281.587080632088,,Online,Low,WH-1,2-Day,Cancelled,Neutral,True,,Cash,True,South,Mexico,Customer 17,+1-251-958-8446,customer.17.11@demo.com,"266 Second St, Houston, USA",Product 77
160,2020-01-01 06:55:08.108108108,1094,525,5,488.24677340681467,6945.74969878006,0.15,Reseller,Critical,WH-2,Regular,Delivered,Neutral,False,Late,PayPal,True,North,Mexico,Customer 160,+1-861-419-9775,customer.160.65@sample.com,"745 Fourth St, Chicago, USA",Product 78
925,2020-01-07 20:58:22.702702702,1061,540,5,233.03427594949164,1763.5930896196235,0.05,Direct,Critical,WH-3,Express,Pending,Satisfied,False,Damaged,Cash,True,East,USA,Customer 925,+1-669-788-1244,customer.925.25@demo.com,"618 Second St, Chicago, USA",Product 76
109,2020-01-03 10:22:42.162162162,1053,526,9,,7809.764493779448,0.1,Direct,High,WH-3,Overnight,Backorder,Neutral,False,Damaged,Cash,False,West,Canada,Customer 109,+1-305-998-4999,customer.109.78@sample.com,"202 Park Ave, Chicago, USA",Product 97
31,2020-01-03 11:40:32.432432432,1023,502,4,167.53289361146216,,0.05,Online,Critical,WH-3,Regular,Delivered,Satisfied,False,Not Specified,Credit Card,False,South,USA,Customer 31,+1-922-748-5880,customer.31.69@demo.com,"107 Fourth St, Chicago, USA",Product 97
229,2020-01-08 04:19:27.567567567,1033,533,5,47.35721680704659,5693.608979685237,,Partner,Low,WH-3,2-Day,Backorder,Neutral,False,Wrong Item,Credit Card,False,South,USA,Customer 229,+1-359-291-6321,customer.229.43@example.com,"901 Fourth St, Houston, USA",Product 46
241,2020-01-03 12:58:22.702702702,1095,557,1,490.78433929041677,,0.1,Reseller,High,WH-2,Overnight,Backorder,Satisfied,False,Damaged,PayPal,True,North,Canada,Customer 241,+1-965-183-1191,customer.241.40@demo.com,"315 Third St, New York, USA",Product 56
391,2020-01-06 14:55:08.108108108,1097,539,2,48.44334999539073,,0.2,Partner,Critical,WH-2,Express,Delivered,Neutral,True,Wrong Item,Cash,False,South,USA,Customer 391,+1-607-749-2904,customer.391.55@sample.com,"689 Third St, Houston, USA",Product 59
710,2020-01-04 17:56:45.405405405,1011,548,1,,,0.1,Online,High,WH-1,Overnight,Cancelled,Satisfied,True,Late,Cash,False,West,Mexico,Customer 710,+1-823-759-2101,customer.710.28@demo.com,"963 Second St, Los Angeles, USA",Product 33
716,2020-01-04 13:37:17.837837837,1099,547,4,111.06353577971478,4791.525021823716,,Partner,Medium,WH-2,Express,Delivered,Satisfied,True,Damaged,PayPal,False,South,Mexico,Customer 716,+1-474-829-7349,customer.716.14@sample.com,"207 Fourth St, Chicago, USA",Product 54
893,2020-01-05 02:22:42.162162162,1046,552,5,356.6245300161346,1190.9820038973498,,Reseller,High,WH-2,2-Day,Cancelled,Neutral,False,Not Specified,Credit Card,True,East,USA,Customer 893,+1-768-925-3326,customer.893.55@sample.com,"168 Park Ave, Houston, USA",Product 16
504,2020-01-08 03:01:37.297297297,1054,535,1,355.2316697334482,4561.121313857546,0.05,Online,Low,WH-3,Express,Pending,Neutral,False,Damaged,PayPal,True,East,Canada,Customer 504,+1-882-298-2501,customer.504.85@example.com,"3 Second St, Houston, USA",Product 25
575,2020-01-03 08:51:53.513513513,1032,527,1,371.9743438560175,9214.046632487967,,Reseller,Medium,WH-1,Regular,Cancelled,Unsatisfied,True,Damaged,PayPal,True,West,USA,Customer 575,+1-503-301-6495,customer.575.76@sample.com,"474 Main St, Houston, USA",Product 44
797,2020-01-07 14:42:09.729729729,1007,550,3,302.6060999352479,4140.545976498891,,Online,Critical,WH-3,Regular,Backorder,Unsatisfied,False,Not Specified,PayPal,False,South,Mexico,Customer 797,+1-127-522-1159,customer.797.17@example.com,"458 Fourth St, Phoenix, USA",Product 47
698,2020-01-07 04:58:22.702702702,1062,536,1,282.87043715432696,3647.846077995012,0.1,Direct,Medium,WH-1,Regular,Delivered,Neutral,True,Late,Wire Transfer,True,East,USA,Customer 698,+1-831-602-8909,customer.698.43@example.com,"978 Fourth St, Chicago, USA",Product 63
665,2020-01-03 06:42:09.729729729,1037,553,4,430.7944968812414,,0.1,Direct,Low,WH-2,2-Day,Delivered,Unsatisfied,False,Late,Credit Card,True,East,Canada,Customer 665,+1-409-697-2200,customer.665.4@sample.com,"416 Main St, Los Angeles, USA",Product 91
581,2020-01-02 18:09:43.783783783,1057,501,9,40.63788491399441,7129.411462299116,0.15,Partner,Critical,WH-3,Regular,Pending,Satisfied,True,Damaged,Cash,True,West,USA,Customer 581,+1-374-842-9277,customer.581.92@sample.com,"518 Second St, Phoenix, USA",Product 7
215,2020-01-03 04:19:27.567567567,1008,517,7,,2254.0083448000078,0.1,Online,Low,WH-1,2-Day,Pending,Unsatisfied,False,Wrong Item,PayPal,True,East,Canada,Customer 215,+1-314-538-5523,customer.215.56@sample.com,"358 Park Ave, Houston, USA",Product 55
146,2020-01-07 01:43:47.027027027,1012,506,3,212.68491071013128,4179.563920765483,0.15,Direct,Critical,WH-1,Express,Cancelled,Unsatisfied,True,Damaged,Wire Transfer,True,West,USA,Customer 146,+1-912-429-6239,customer.146.50@example.com,"905 Main St, Houston, USA",Product 42
401,2020-01-05 06:03:14.594594594,1097,540,2,155.31435698090604,1299.212791464137,0.2,Direct,Medium,WH-1,2-Day,Cancelled,Satisfied,True,,Credit Card,True,North,USA,Customer 401,+1-833-322-7936,customer.401.35@example.com,"104 Main St, Chicago, USA",Product 57
337,2020-01-05 14:16:12.972972973,1014,555,6,299.6538485966731,5791.884876112834,0.15,Partner,Critical,WH-3,2-Day,Backorder,Unsatisfied,True,Wrong Item,Credit Card,False,East,USA,Customer 337,+1-211-424-9126,customer.337.72@demo.com,"645 Park Ave, Phoenix, USA",Product 3
719,2020-01-03 17:04:51.891891891,1055,508,6,110.11502786549545,1593.8886947544108,,Partner,Low,WH-2,Express,Backorder,Satisfied,False,Wrong Item,Credit Card,False,South,Mexico,Customer 719,+1-731-691-6161,customer.719.39@demo.com,"324 Third St, Houston, USA",Product 36
613,2020-01-04 12:45:24.324324324,1033,519,7,226.84730225922533,2917.5726503734722,,Partner,Low,WH-1,Overnight,Backorder,Unsatisfied,True,Wrong Item,Cash,True,North,Canada,Customer 613,+1-862-497-7274,customer.613.80@example.com,"152 Second St, Houston, USA",Product 89
912,2020-01-02 04:45:24.324324324,1090,512,7,192.83008302696797,8139.572867346899,,Direct,High,WH-2,Regular,Backorder,Unsatisfied,False,Wrong Item,PayPal,True,South,Canada,Customer 912,+1-770-809-1381,customer.912.88@demo.com,"466 Second St, New York, USA",Product 90
775,2020-01-08 04:19:27.567567567,1072,508,7,247.1547904080761,7359.62760993596,,Direct,High,WH-1,2-Day,Backorder,Satisfied,False,Not Specified,Credit Card,False,South,USA,Customer 775,+1-568-381-6283,customer.775.52@sample.com,"937 Second St, New York, USA",Product 35
694,2020-01-05 06:29:11.351351351,1017,553,8,124.75965175390373,3499.844936870212,0.2,Direct,Critical,WH-3,Overnight,Backorder,Neutral,False,Not Specified,Wire Transfer,True,West,Canada,Customer 694,+1-736-211-1592,customer.694.2@example.com,"57 Second St, New York, USA",Product 10
841,2020-01-03 01:30:48.648648648,1034,526,3,25.26305546876162,5951.725571932415,0.2,Online,Medium,WH-2,Regular,Delivered,Unsatisfied,True,Late,Credit Card,True,East,Mexico,Customer 841,+1-897-974-8347,customer.841.90@example.com,"14 Second St, Houston, USA",Product 49
676,2020-01-03 00:00:00.000000000,1037,536,3,10.976146257344432,5232.2344637064025,,Reseller,Medium,WH-3,Regular,Backorder,Unsatisfied,True,,PayPal,True,North,Mexico,Customer 676,+1-113-880-6459,customer.676.57@demo.com,"272 Third St, Houston, USA",Product 63
452,2020-01-03 13:11:21.081081081,1072,511,7,,987.291565321548,0.05,Reseller,Critical,WH-1,2-Day,Cancelled,Unsatisfied,False,Not Specified,Credit Card,False,East,Mexico,Customer 452,+1-669-756-3925,customer.452.30@example.com,"744 Fourth St, New York, USA",Product 82
557,2020-01-06 23:34:03.243243243,1038,547,2,14.076771691324087,2956.620115780448,,Reseller,High,WH-3,2-Day,Backorder,Unsatisfied,True,Not Specified,Cash,True,West,Mexico,Customer 557,+1-101-218-4262,customer.557.65@example.com,"849 Second St, Phoenix, USA",Product 16
953,2020-01-04 05:11:21.081081081,1079,523,4,332.93225096479387,7482.739268803322,,Reseller,Low,WH-1,Overnight,Cancelled,Satisfied,False,Wrong Item,Wire Transfer,True,West,Canada,Customer 953,+1-358-751-6914,customer.953.74@demo.com,"163 Third St, New York, USA",Product 9
941,2020-01-06 02:09:43.783783783,1011,539,6,145.7361369197296,,0.1,Reseller,Low,WH-3,Express,Delivered,Unsatisfied,True,Damaged,PayPal,False,West,Mexico,Customer 941,+1-197-979-8649,customer.941.23@example.com,"335 Fourth St, New York, USA",Product 72
663,2020-01-06 12:06:29.189189189,1098,506,9,341.7009836684503,1526.4233140758677,0.1,Partner,Critical,WH-1,2-Day,Pending,Satisfied,True,Not Specified,Credit Card,True,East,Mexico,Customer 663,+1-684-852-9103,customer.663.16@example.com,"856 Third St, Chicago, USA",Product 7
104,2020-01-09 14:55:08.108108108,1084,532,2,186.4247282914794,1967.6759380467952,0.05,Partner,Medium,WH-2,Express,Backorder,Satisfied,True,Not Specified,Cash,True,East,USA,Customer 104,+1-585-531-6146,customer.104.18@example.com,"183 Third St, New York, USA",Product 11
921,2020-01-01 17:04:51.891891891,1049,545,5,321.6107601450883,9966.999933586882,0.15,Direct,High,WH-3,Regular,Delivered,Unsatisfied,True,Not Specified,Cash,False,West,Canada,Customer 921,+1-983-769-3106,customer.921.36@demo.com,"468 Second St, Chicago, USA",Product 61
542,2020-01-05 14:29:11.351351351,1029,542,9,297.91707684360694,7597.243537725774,0.15,Reseller,High,WH-1,Regular,Delivered,Unsatisfied,True,Wrong Item,Cash,True,East,Canada,Customer 542,+1-277-931-8735,customer.542.13@sample.com,"576 Third St, New York, USA",Product 94
950,2020-01-07 14:55:08.108108108,1076,514,5,307.35500821466815,7102.054633758953,0.2,Online,High,WH-1,Overnight,Delivered,Satisfied,True,,Credit Card,True,North,Mexico,Customer 950,+1-843-395-1413,customer.950.98@demo.com,"445 Third St, Los Angeles, USA",Product 42
678,2020-01-07 20:32:25.945945946,1076,543,6,368.87651403860576,2896.9633071620274,,Direct,Medium,WH-3,2-Day,Delivered,Unsatisfied,True,Damaged,PayPal,True,East,USA,Customer 678,+1-140-403-2161,customer.678.52@demo.com,"915 Park Ave, New York, USA",Product 89
368,2020-01-01 00:12:58.378378378,1066,520,4,158.93183100496339,3589.5063646240073,0.05,Reseller,Medium,WH-1,Overnight,Delivered,Satisfied,False,Late,Wire Transfer,False,East,USA,Customer 368,+1-468-754-2445,customer.368.61@sample.com,"121 Third St, Los Angeles, USA",Product 49
672,2020-01-08 12:45:24.324324324,1041,548,7,350.0352993499768,2720.5375243490703,0.15,Online,Critical,WH-1,Express,Delivered,Satisfied,False,Not Specified,PayPal,True,South,Canada,Customer 672,+1-564-742-8874,customer.672.15@demo.com,"27 Main St, New York, USA",Product 54
145,2020-01-04 12:32:25.945945945,1005,520,8,70.94051551025001,9326.874813511029,0.05,Reseller,Critical,WH-2,Regular,Backorder,Satisfied,True,Late,Wire Transfer,True,East,Canada,Customer 145,+1-138-362-3737,customer.145.7@demo.com,"131 Main St, Phoenix, USA",Product 89
598,2020-01-06 22:16:12.972972973,1032,525,7,43.54477247345325,,,Partner,Medium,WH-3,Overnight,Delivered,Neutral,True,Wrong Item,Credit Card,False,West,Canada,Customer 598,+1-505-125-5075,customer.598.64@sample.com,"257 Fourth St, New York, USA",Product 35
439,2020-01-07 00:38:55.135135135,1090,502,6,,8407.453626779452,0.1,Online,High,WH-1,Overnight,Backorder,Neutral,True,,Cash,False,West,USA,Customer 439,+1-862-662-4356,customer.439.56@sample.com,"953 Park Ave, Chicago, USA",Product 57
535,2020-01-09 03:01:37.297297297,1087,538,4,473.8995271724638,4576.092508375326,,Direct,Medium,WH-3,2-Day,Backorder,Satisfied,True,Late,Cash,False,East,Canada,Customer 535,+1-758-718-1549,customer.535.89@demo.com,"644 Second St, New York, USA",Product 70
110,2020-01-05 02:22:42.162162162,1066,534,4,190.66651372374966,4279.724178665558,0.2,Reseller,Medium,WH-2,2-Day,Pending,Unsatisfied,True,Damaged,Cash,False,East,Mexico,Customer 110,+1-654-583-4408,customer.110.71@sample.com,"259 Fourth St, New York, USA",Product 94
113,2020-01-03 06:16:12.972972972,1075,529,1,386.10813797377995,789.4050199351211,,Partner,High,WH-1,Overnight,Backorder,Satisfied,False,Not Specified,Wire Transfer,True,North,Mexico,Customer 113,+1-978-907-4857,customer.113.46@demo.com,"306 Park Ave, Houston, USA",Product 81
958,2020-01-01 01:30:48.648648648,1059,521,4,371.33878202763185,4481.44499271231,0.2,Partner,Critical,WH-2,Regular,Backorder,Unsatisfied,False,Not Specified,Cash,False,East,USA,Customer 958,+1-661-529-9623,customer.958.95@example.com,"63 Park Ave, Los Angeles, USA",Product 88
423,2020-01-05 12:45:24.324324324,1036,554,1,429.70323963648417,607.3740975957135,0.05,Online,High,WH-3,Regular,Pending,Satisfied,False,Wrong Item,PayPal,False,East,Mexico,Customer 423,+1-745-338-4536,customer.423.46@demo.com,"553 Main St, Los Angeles, USA",Product 95
309,2020-01-04 14:29:11.351351351,1075,558,5,331.7492261168593,4467.83646026145,0.2,Direct,Low,WH-1,Express,Cancelled,Satisfied,True,,Cash,True,North,Canada,Customer 309,+1-879-328-3487,customer.309.22@example.com,"579 Third St, New York, USA",Product 15
984,2020-01-09 04:19:27.567567567,1056,549,8,82.16502614052456,4581.896951873905,,Reseller,Medium,WH-3,Regular,Cancelled,Unsatisfied,True,Wrong Item,Wire Transfer,False,North,Mexico,Customer 984,+1-643-874-2094,customer.984.93@example.com,"224 Third St, Phoenix, USA",Product 71
155,2020-01-02 04:58:22.702702702,1073,538,3,,9634.177083454066,0.2,Direct,Low,WH-2,Overnight,Delivered,Neutral,False,Not Specified,Wire Transfer,True,South,Mexico,Customer 155,+1-222-929-7444,customer.155.21@demo.com,"239 Main St, Houston, USA",Product 49
746,2020-01-07 13:24:19.459459459,1035,536,8,403.7334531366756,5981.325317967978,,Reseller,Medium,WH-3,2-Day,Delivered,Satisfied,False,Late,Wire Transfer,True,South,Mexico,Customer 746,+1-958-670-1307,customer.746.85@example.com,"781 Second St, Los Angeles, USA",Product 17
455,2020-01-05 07:47:01.621621621,1009,554,4,87.06387200806053,3676.8112003931124,0.1,Direct,Low,WH-3,Regular,Pending,Unsatisfied,True,Wrong Item,Wire Transfer,False,East,Mexico,Customer 455,+1-452-791-7818,customer.455.5@sample.com,"663 Third St, New York, USA",Product 4
37,2020-01-07 17:30:48.648648648,1017,502,3,185.32890121563895,7545.5937924424015,0.1,Direct,Low,WH-1,Overnight,Pending,Neutral,True,Wrong Item,PayPal,False,South,USA,Customer 37,+1-736-783-2769,customer.37.15@demo.com,"868 Park Ave, Houston, USA",Product 7
495,2020-01-02 03:27:34.054054054,1007,514,4,221.68927452130794,9784.159359381249,,Direct,Low,WH-1,Express,Backorder,Neutral,True,Not Specified,Cash,False,South,USA,Customer 495,+1-255-934-1205,customer.495.75@sample.com,"494 Main St, New York, USA",Product 92
851,2020-01-02 17:43:47.027027027,1029,533,1,445.17791257767755,,0.15,Direct,Low,WH-3,2-Day,Delivered,Neutral,False,Damaged,Cash,True,South,USA,Customer 851,+1-565-874-9127,customer.851.24@sample.com,"32 Third St, Chicago, USA",Product 18
500,2020-01-06 03:01:37.297297297,1017,526,3,485.63150725077463,3249.6754553851356,,Online,High,WH-2,Regular,Pending,Satisfied,True,Damaged,Wire Transfer,False,West,Canada,Customer 500,+1-996-920-9350,customer.500.53@example.com,"725 Main St, New York, USA",Product 36
768,2020-01-04 07:34:03.243243243,1008,509,3,237.47687467222022,7942.9608204680435,,Reseller,Low,WH-1,2-Day,Pending,Unsatisfied,False,Late,Wire Transfer,True,South,Canada,Customer 768,+1-260-239-4659,customer.768.12@example.com,"619 Second St, Houston, USA",Product 46
510,2020-01-09 15:47:01.621621621,1088,533,4,246.6894518038561,7046.3327106081815,0.05,Direct,High,WH-1,2-Day,Backorder,Satisfied,True,Damaged,Cash,False,West,Mexico,Customer 510,+1-910-632-9066,customer.510.9@example.com,"274 Main St, Phoenix, USA",Product 76
857,2020-01-06 19:53:30.810810810,1056,559,8,132.01428069345405,2113.927195581044,0.15,Online,Medium,WH-1,Overnight,Pending,Satisfied,False,,Credit Card,True,North,USA,Customer 857,+1-457-791-6527,customer.857.91@demo.com,"336 Fourth St, Los Angeles, USA",Product 81
660,2020-01-04 21:11:21.081081081,1026,508,3,256.5349115502546,2364.3343087085736,0.05,Online,Medium,WH-1,Overnight,Cancelled,Unsatisfied,False,Late,Wire Transfer,True,East,Mexico,Customer 660,+1-256-921-8300,customer.660.69@sample.com,"867 Park Ave, Chicago, USA",Product 36
675,2020-01-02 14:42:09.729729729,1017,544,9,90.98940017004914,895.0001185426408,0.2,Online,Critical,WH-1,2-Day,Pending,Neutral,True,Not Specified,Cash,True,South,Canada,Customer 675,+1-473-769-7710,customer.675.47@example.com,"155 Main St, Houston, USA",Product 7
477,2020-01-03 12:19:27.567567567,1015,537,7,43.493068151879726,3324.2284406726017,0.1,Reseller,Low,WH-3,2-Day,Backorder,Neutral,False,Late,Wire Transfer,False,East,Canada,Customer 477,+1-925-956-9167,customer.477.91@example.com,"525 Main St, Houston, USA",Product 62
359,2020-01-03 16:12:58.378378378,1038,533,9,72.6547325989846,,0.05,Partner,Critical,WH-2,2-Day,Cancelled,Neutral,False,Wrong Item,Wire Transfer,False,West,Canada,Customer 359,+1-119-858-2979,customer.359.38@example.com,"82 Main St, Phoenix, USA",Product 29
482,2020-01-06 11:01:37.297297297,1009,549,3,172.90351700286888,8347.614503208712,0.2,Direct,Low,WH-1,2-Day,Backorder,Satisfied,True,,PayPal,True,West,Canada,Customer 482,+1-656-213-2566,customer.482.18@example.com,"201 Fourth St, Phoenix, USA",Product 7
370,2020-01-03 17:30:48.648648648,1053,504,8,,3083.9867507713825,0.1,Partner,Critical,WH-3,2-Day,Backorder,Satisfied,False,,Credit Card,True,South,USA,Customer 370,+1-852-619-8167,customer.370.47@demo.com,"114 Fourth St, Houston, USA",Product 50
880,2020-01-08 17:17:50.270270270,1015,503,5,315.6341115833645,9588.844121948823,0.05,Direct,Critical,WH-2,2-Day,Delivered,Satisfied,True,Late,PayPal,False,West,USA,Customer 880,+1-829-699-7895,customer.880.82@demo.com,"647 Fourth St, New York, USA",Product 54
828,2020-01-02 22:16:12.972972972,1004,503,7,350.3740698579266,2252.3609850688918,0.1,Online,Critical,WH-1,Overnight,Pending,Satisfied,True,Wrong Item,PayPal,True,East,USA,Customer 828,+1-675-423-1079,customer.828.53@sample.com,"878 Second St, Phoenix, USA",Product 78
889,2020-01-06 17:43:47.027027027,1070,535,2,,,,Reseller,Critical,WH-1,Regular,Backorder,Unsatisfied,False,Not Specified,Cash,True,North,Mexico,Customer 889,+1-545-101-2359,customer.889.8@example.com,"882 Main St, Houston, USA",Product 4
432,2020-01-05 03:14:35.675675675,1006,539,6,369.8775267170398,7239.669214022761,0.05,Direct,Critical,WH-2,Regular,Delivered,Satisfied,False,Late,Cash,True,North,Canada,Customer 432,+1-717-235-5000,customer.432.31@sample.com,"522 Third St, Phoenix, USA",Product 66
290,2020-01-09 23:21:04.864864864,1003,539,7,334.59266573352335,8179.854519490064,,Online,Critical,WH-1,2-Day,Pending,Satisfied,True,Wrong Item,Wire Transfer,True,South,Canada,Customer 290,+1-853-135-8630,customer.290.72@sample.com,"904 Third St, Los Angeles, USA",Product 10
